日付,場,レース,枠番,選手情報,当地勝率,当地2連対率,モーター2連対率,着順
2026-05-04,唐津,第1R,5号艇,3617 / B1 竹田 広樹 佐賀/佐賀 52歳/52.3kg,29.41,47.06,52.3,-
2026-05-04,唐津,第1R,6号艇,4027 / B1 松江 秀徳 佐賀/佐賀 48歳/52.9kg,21.88,43.75,52.9,-
2026-05-04,唐津,第1R,4号艇,5462 / B2 山浦 槙 佐賀/佐賀 19歳/49.0kg,38.24,70.59,49.0,-
2026-05-04,唐津,第2R,2号艇,4994 / A1 山本 梨菜 佐賀/佐賀 28歳/47.0kg,45.83,54.17,47.0,-
2026-05-04,唐津,第2R,4号艇,5389 / B2 恵良 琴美 福岡/福岡 18歳/43.5kg,56.00,72.00,43.5,-
2026-05-04,唐津,第2R,6号艇,3784 / B1 中島 友和 佐賀/佐賀 49歳/52.5kg,27.78,50.00,52.5,-
2026-05-04,唐津,第2R,3号艇,4947 / B1 間庭 菜摘 福岡/福岡 33歳/46.5kg,44.74,57.89,46.5,-
2026-05-04,唐津,第3R,1号艇,5240 / B1 高橋 龍治 福岡/福岡 25歳/54.5kg,46.15,65.38,54.5,-
2026-05-04,唐津,第3R,3号艇,4969 / B1 町田 洸希 長崎/長崎 34歳/52.0kg,32.14,50.00,52.0,-
2026-05-04,唐津,第3R,2号艇,4094 / B1 中島 真二 福岡/福岡 44歳/53.0kg,40.54,45.95,53.0,-
2026-05-04,唐津,第4R,4号艇,3773 / B1 津留 浩一郎 長崎/長崎 51歳/55.5kg,59.26,62.96,55.5,-
2026-05-04,唐津,第4R,5号艇,4500 / A1 山田 康二 佐賀/佐賀 38歳/54.1kg,25.93,44.44,54.1,-
2026-05-04,唐津,第4R,3号艇,5417 / B2 小柳 勝希 佐賀/佐賀 20歳/51.5kg,40.00,56.67,51.5,-
2026-05-04,唐津,第4R,1号艇,5451 / B2 知念 伶奈 佐賀/沖縄 20歳/45.5kg,36.11,63.89,45.5,-
2026-05-04,唐津,第5R,3号艇,3998 / B1 冨成 謙児 佐賀/佐賀 46歳/51.5kg,34.48,51.72,51.5,-
2026-05-04,唐津,第5R,1号艇,5270 / B1 小玉 啓太 佐賀/佐賀 25歳/53.3kg,25.81,35.48,53.3,-
2026-05-04,唐津,第5R,4号艇,4515 / A2 藤田 浩人 佐賀/佐賀 39歳/52.3kg,22.22,44.44,52.3,-
2026-05-04,唐津,第5R,2号艇,5214 / B1 田中 宏典 佐賀/福岡 26歳/53.6kg,55.26,65.79,53.6,-
2026-05-04,唐津,第6R,2号艇,4652 / A2 酒見 峻介 佐賀/兵庫 40歳/51.5kg,44.83,62.07,51.5,-
2026-05-04,唐津,第6R,4号艇,4006 / B1 小野 勇作 佐賀/佐賀 47歳/50.5kg,24.32,43.24,50.5,-
2026-05-04,唐津,第6R,1号艇,4734 / A1 安河内 将 佐賀/佐賀 36歳/52.0kg,44.83,58.62,52.0,-
2026-05-04,唐津,第6R,6号艇,4164 / B1 岩永 節也 長崎/長崎 44歳/52.0kg,29.73,54.05,52.0,-
2026-05-04,唐津,第7R,6号艇,4503 / A1 上野 真之介 佐賀/佐賀 38歳/52.0kg,43.24,62.16,52.0,-
2026-05-04,唐津,第7R,4号艇,4947 / B1 間庭 菜摘 福岡/福岡 33歳/46.5kg,44.74,57.89,46.5,-
2026-05-04,唐津,第7R,2号艇,5142 / A1 常住 蓮 佐賀/佐賀 25歳/52.0kg,31.43,54.29,52.0,-
2026-05-04,唐津,第8R,6号艇,4531 / A2 武富 智亮 佐賀/佐賀 37歳/52.0kg,34.29,57.14,52.0,-
2026-05-04,唐津,第8R,1号艇,4624 / A1 高田 明 佐賀/佐賀 41歳/50.5kg,41.03,58.97,50.5,-
2026-05-04,唐津,第9R,3号艇,5214 / B1 田中 宏典 佐賀/福岡 26歳/53.6kg,55.26,65.79,53.6,-
2026-05-04,唐津,第9R,2号艇,5307 / B1 富永 夏哉人 佐賀/佐賀 22歳/51.0kg,32.43,48.65,51.0,-
2026-05-04,唐津,第9R,4号艇,5084 / A1 末永 和也 佐賀/佐賀 27歳/52.0kg,35.14,48.65,52.0,-
2026-05-04,唐津,第9R,1号艇,3459 / B1 中野 和裕 佐賀/佐賀 59歳/52.9kg,42.86,53.57,52.9,-
2026-05-04,唐津,第9R,5号艇,5428 / B2 古園井 綾南 佐賀/福岡 23歳/49.1kg,45.16,61.29,49.1,-
2026-05-04,唐津,第10R,3号艇,4734 / A1 安河内 将 佐賀/佐賀 36歳/52.0kg,44.83,58.62,52.0,-
2026-05-04,唐津,第10R,1号艇,3773 / B1 津留 浩一郎 長崎/長崎 51歳/55.5kg,59.26,62.96,55.5,-
2026-05-04,唐津,第10R,5号艇,4294 / A1 古賀 繁輝 佐賀/佐賀 39歳/54.7kg,28.13,46.88,54.7,-
2026-05-04,唐津,第10R,4号艇,4515 / A2 藤田 浩人 佐賀/佐賀 39歳/52.3kg,22.22,44.44,52.3,-
2026-05-04,唐津,第11R,4号艇,3623 / A1 深川 真二 佐賀/佐賀 51歳/51.5kg,40.00,48.57,51.5,-
2026-05-04,唐津,第11R,3号艇,4994 / A1 山本 梨菜 佐賀/佐賀 28歳/47.0kg,45.83,54.17,47.0,-
2026-05-04,唐津,第11R,2号艇,4143 / B1 浦田 晃嗣 佐賀/佐賀 44歳/55.8kg,41.18,64.71,55.8,-
2026-05-04,唐津,第11R,6号艇,3964 / B1 宮地 博士 長崎/長崎 47歳/52.2kg,22.58,32.26,52.2,-
2026-05-04,唐津,第12R,4号艇,4094 / B1 中島 真二 福岡/福岡 44歳/53.0kg,40.54,45.95,53.0,-
2026-05-04,唐津,第12R,2号艇,4531 / A2 武富 智亮 佐賀/佐賀 37歳/52.0kg,32.43,62.16,52.0,-
2026-05-04,唐津,第12R,1号艇,4320 / A1 峰 竜太 佐賀/佐賀 41歳/52.0kg,33.33,46.67,52.0,-
